Symbol,Neg Sent Signal compound,Neg Sent Signal neg,Neg Sent Signal neu,Neg Sent Signal pos,Pos Sent Signal compound,Pos Sent Signal neg,Pos Sent Signal neu,Pos Sent Signal pos,Mean Sent Len,Sent Count,Pos Mean Sent Len,Pos Sent Count,Neg Mean Sent Len,Neg Sent Count,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
ACUS,-0.05217619546616896,0.11194947535692858,-0.033643520720488936,-0.2508235419852218,-1.1808712961678545,1.0621414160750045,0.2219568493485879,-0.5012118368567108,-0.40182335530546387,-0.8224199496844432,-1.20195813278836,-0.8380799432310829,-0.7649223298354051,-0.8034427829915367,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.0973053275752418,-0.26600173293671003,-0.21965527740224916,-0.3559777240961426,-0.116729072,-0.222846427,-0.433832717,-0.445068641
ADMS,-1.3920361799495116,-0.2492984000063043,0.6812844337869514,-0.9865956584448897,1.128435023832531,-0.5915557007272318,1.198805037554571,-1.0076455014283383,0.021164529671959337,-0.24836519354861097,1.6479026166137207,-0.21843485417809308,0.6383461310251961,-0.23456872798838654,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.5731768500891731,-0.2710320207623608,0.022028553597310638,-0.3789204371381323,-0.184569733,-0.220178042,0.142433234,0.070623205
ADOM,-0.08638508171716988,-0.6220237533519043,0.6068353324275706,0.3301845047130176,0.2398213810472147,-0.23494910874348957,0.0730978117964544,-0.007419264483580101,0.07293036048283479,-0.461357732035517,-0.8533997372576584,-0.44793303530883005,0.4323241225605535,-0.5076282743898987,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.0973053275752418,-0.3087464640049602,-1.307232516900268,-0.3834393868503029,-0.037037037,0.314814815,0.975308642,0.643209877
ADRO,-1.9980349948933942,0.10014941085610456,0.006908955875611479,-0.31938201413224526,0.4679699863212839,0.20489998295111497,0.6019374303513709,-0.6394790245092224,0.04020202346993437,0.3142995872670659,0.7816464210603683,0.33236078053567564,0.5531574876992281,0.28879540261451164,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,-0.32631355326858885,-0.1916652572909817,0.14287046909709053,-0.2565593009141873,0.328125,0.209687469,0.010937437,-0.048437469
ADSW,-0.0886676584270988,-0.4622031827099553,0.3369681174110631,0.5353741251008132,0.3914502416401898,-1.4459176753527627,-0.6114459173184309,0.9784096300176457,-0.18573543845006024,0.457813276301024,0.7851260432821462,0.4930095073271915,0.4882004027303115,0.49359006241564574,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9502077250579802,1.344168624395826,0.0626437383391414,0.2637123845968704,0.1181716787716444,-0.048292683,-0.004878049000000001,-0.041463415,0.091707268
ADT,0.4393658968909921,-0.5974750391370894,0.40071229618238324,0.7842214729665506,0.28175682446518224,1.2372027467997861,-0.4605910080537841,0.11724292518676556,0.2769000406818321,2.2471783990974377,-0.04180983296527208,2.28309532014694,0.23800031522407794,2.2457221518253485,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1835527153909913,-1.7397984728307858,1.318538932143288,-0.21965527740224916,2.741288536572466,-0.041897233,-0.066403162,-0.07035573099999999,-0.282213439
ADUS,-0.16258714858050594,-0.09027268501738005,0.5281430954498845,-1.0756289129775691,1.1325762104230028,-1.1131701626667387,0.017956091822628764,0.27982895949328634,-0.3095792926391448,0.6571378444037436,-0.40566526088915345,0.5848087797794863,-0.5570601697114238,0.6756297600166538,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,-0.32631355326858885,-0.26432497032815977,-0.7030229394013687,-0.3055037554037653,-0.06808510599999999,-0.090425532,-0.14787234,-0.04893617
AEL,1.2404113692600094,0.04740801067079887,-0.4123455393786345,0.9089018402809027,1.6028808966551735,-2.091728876317155,-2.1067876072846516,2.6039226198786403,-0.2632874728748804,-0.5501995395327292,-1.4236992821097716,-0.6085817621003459,-1.1128368512551028,-0.5303832365900246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.083968165506952,2.6291549149069144,-0.13655565955662974,-0.8238648549011486,0.10134702254085197,0.005555556,0.014444444,0.144444444,0.316666667
AERI,-0.8146673131577487,0.59182977140713,-0.44445059071321086,-0.6549308434213081,0.13788376622192472,0.07297131285337997,0.3888594698808424,-0.3983957813004426,-0.12615992788831246,0.2152068019817139,0.2016899349894307,0.21761168997030716,-0.08019658372559367,0.2432854782142596,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.4446782210380642,-0.24956945937291744,-0.7030229394013687,-0.2651245804498634,-0.004739335999999999,-0.004739335999999999,0.154407583,0.916587583
AFFY,0.3643203065314981,2.7580529175786745,-2.112723141214677,-2.9494821197681835,-0.4158481763801676,0.3124083055518496,-0.16116214343654223,0.07334705020425245,-0.5011475757638507,-6.373156922319322e-05,-0.6369888846074229,0.011063326952643896,-2.9245229130251915,-0.00701910598712647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.3543025856774595,-0.2212880633753697,1.1096057930953296,-0.35750723829894193,0.08366660000000001,0.175,0.093000033,0.059999967
AFH,-0.9517800052742891,0.2889172146057965,-0.571124696667902,0.5831321545876982,0.33691375289130243,-0.5580154002780063,0.4634659233787146,-0.3046622971511421,-0.27754041028074766,-0.1697743638395387,0.7834825936606302,-0.14958539983887198,0.27238222493110775,-0.14354887918788253,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,1.0871713662936084,-0.2977135057709169,-1.2045168887254554,-0.3445063675751477,0.001709402,0.015384615,0.194871795,0.246153846
AIMC,0.6219920359222484,1.2361402599064515,-1.1576465984789048,-0.7813741401762402,-0.30972716742225814,0.39900814920147365,0.027520207028261922,-0.13349680435676264,0.2548060722199352,-0.12307546502690155,-0.05019457798089315,-0.14958539983887198,-1.7492171138452348,-0.12079391698775652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.9586727372424996,-0.1737797894664456,-0.2800762351521391,-0.1647884487462285,0.02962963,0.040740741,0.06814814799999999,0.017037036999999998
AIMT,-2.137461641354242,0.1287179706997523,0.1488864534525715,-0.7661729389874915,-0.6202044251255636,-0.9650929341021806,1.1324227680087113,-0.8435641862770601,0.006323962472813385,0.004492258558838968,0.3804417766461013,0.011063326952643896,1.0859366707088605,0.015735856212999538,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.5731768500891731,-0.1458337459906079,0.022028553597310638,-0.1647884487462285,0.342857143,0.28571428600000004,0.28571428600000004,-0.119428571
AIZ,0.046863611572181246,-0.1043547579099318,-0.26503910793642715,0.9888212171070221,-0.3543408887961432,0.6642327150946802,-0.1510741670325853,-0.030206143630720047,-0.4379480108194191,1.2106906449632961,-0.3554700117808254,1.2503535050586236,-0.2862205225712516,1.244503815019804,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1835527153909913,-1.2258039566263508,1.6427130364630054,0.7470800465959899,1.9765314351728092,0.040421011,0.018526358,0.053473684,0.034105221
AJX,-0.33704884784155664,-0.16715342319564033,-0.01462381253844429,0.5432928822437296,0.22068150252243773,0.06730044062638252,0.2860753170887246,-0.2955751288985196,0.03115724460014711,0.5432380912021895,-0.10106296802522842,0.5618589616664126,0.42178493274443146,0.5618549490160237,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650548,-0.7118094404219153,-0.2450422003298317,-0.18944479852730414,-0.3177398690261598,-0.016842105,-0.0070175440000000006,0.001403509,-0.037192982
AKAO,-1.3028123963388671,-0.29656119636845407,0.5436602532896685,-0.48888161555975357,0.32147696302244677,-0.34371504674299597,0.6008553535812723,-0.49223746108361444,0.06792495701944691,0.21634579951372945,0.20961620535289366,0.24056150808338086,1.1293659183340836,0.2432854782142596,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.2258039566263508,-0.2442038190255566,-0.4613391084018089,-0.2871495849701735,0.126070039,0.33540856,-0.030350195,0.108171206
AKBA,-0.5552442073372301,0.16273463645797165,-0.1271745332230499,-0.16811487019181576,0.2833084615921425,0.21182083121853715,-0.08239403655767441,0.02440521518644833,0.04894634284607232,0.0534691524355072,-0.36128136726705434,0.05696296317879129,-0.3528706851122053,0.08400074281337756,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.4446782210380642,-0.21290424921477666,0.14287046909709053,-0.2907484401185081,0.11441048,-0.173362445,0.134934498,0.215720524
AKER,-0.39700659755351764,0.16259771305642817,0.1369309936312744,-0.8404174075843487,-0.10437867024976878,0.7809245171188701,-0.6427625761116136,0.41691943558075073,-0.022090801274302976,-0.24722619601659543,0.4275345459068968,-0.31023412663038785,-0.5025248870595219,-0.21181376578826056,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.18768096293584646,-0.3079224749130751,-1.246811559150378,-0.38727158468541656,-0.028268551,-0.06360424,-0.151943463,-0.233215548
AL,0.48962812250725546,-0.876224778031584,0.6739938613621789,0.9292013821095949,-0.0996929475355457,-1.3778241038365597,0.8289278464773527,-0.4378833360412665,-0.03755226938113109,0.03296719685922747,-0.3387993500755476,0.011063326952643896,2.364697818563482,0.06124578061325155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650548,-0.9688066985241329,0.5723796048736733,1.2908686663449995,0.4556748945670219,0.029724734,0.053211046,0.051376147,-0.089908294
ALDR,-1.6189948483586156,-0.08349501266036209,0.4882837402407903,-0.9934877471138519,-0.041519238116818735,0.4960346460373196,1.0449568651462977,-1.1470992633874,-0.17283578045319006,-0.13560443787907248,0.9225087684291422,-0.1036857636127246,0.02694389534945251,-0.0980389547876305,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.8301741081913907,-0.2352610851132885,-0.7030229394013687,-0.22596901685820103,-0.052173913,-0.024154589,0.5111111110000001,0.536231884
ALDX,-1.8285523944183857,1.0273289403830344,-0.7501762126594452,-1.1922396679563625,0.5417622908335654,0.6641477001250621,1.8572212369352614,-1.9851221287890797,0.4049841681449141,-1.5468223800463268,2.413652288494269,-1.5495243047363676,0.23986137975360716,-1.508846611195443,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.5731768500891731,-0.3112743233675671,-0.9447067704009284,-0.4248058632221117,-0.093333333,-0.069333333,-0.188,-0.5146666670000001
ALGT,-1.1476396498486265,0.12445503497295692,0.3037791639506086,-1.1577439960705116,-0.7718138167591386,-0.01575823128942436,-0.8703454098856018,0.8498796012153306,-0.7150425148037683,-0.5718404926410244,-0.6749342424639285,-0.5856319439872723,-0.41117768424618184,-0.5531381987901507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,-0.32631355326858885,-0.22408266772295346,0.2637123845968704,-0.3177398690261598,0.045833333,0.193333292,0.122500042,0.370416625
ALRM,0.1522378431274663,-0.8025430987225901,0.9312830578297457,0.04949024650014312,0.4311908200872019,-1.3557513013525968,-0.7690354258989052,1.109467903574047,-0.13100204380440053,0.6446088715515725,-0.9889720768165399,0.6307084160056338,0.7883025444406488,0.6528747978165278,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.3161795919869553,-0.21513993381068536,-0.21965527740224916,-0.2565593009141873,0.046106046,0.043613772,0.078504678,-0.17507783
ALRN,-0.8080797583452645,-0.08149953892302057,0.14926609621607442,-0.12968768854150334,0.5854921507496872,0.5480837850813334,1.8597145657122773,-1.9541428820600923,0.2245636649028497,0.2824076563706308,2.132642404717259,0.28646114430952824,-0.3712306926080208,0.31155036481463766,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.3161795919869553,-0.26180982641533435,-0.09881336190246924,-0.3559777240961426,-0.218181818,-0.021818182,-0.037818182,-0.097745455
ALSN,0.36136360133727186,-0.8828468620249351,0.8790100634792941,0.4266445424180039,0.7281097998304488,-0.23971689771516072,-0.4099436876266227,0.46068110105801374,-0.3051659430477931,0.14572795252876597,0.23540179238890827,0.14876223563108606,0.7733844187344278,0.1522656294137556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,1.4726672534469352,0.3463519717058458,0.8679219620957699,0.3277151245551503,0.02826087,0.05,-0.052173957,-0.155652174
AM,0.676969412738011,-0.9106171046086832,0.8607900659422346,0.5628252684964031,-0.17895633797524907,0.749376092739723,1.0822419350557326,-1.252556048913928,0.7086534400128033,-1.6288302023514458,0.27116303262622427,-1.6183737590755887,1.4759905000755775,-1.5998664599959471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.8301741081913907,0.7931533147975391,1.1096057930953296,0.7529200729333593,-0.069180361,-0.056065541,-0.06655741,-0.192786852
AMBA,-0.2973012371012832,-0.15082751663069427,-0.08530645390826085,0.6694167939749619,-0.0033261914193153555,-0.5558636697101698,0.2627602195662302,-0.10846239554669912,-0.23567511058133883,-0.11965847243085492,-0.36111849993193457,-0.1036857636127246,-0.05096923290688381,-0.12079391698775652,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.0973053275752418,-0.2844461216307629,-1.186390601400488,-0.2871495849701735,-0.096870343,-0.105812221,0.16542473900000002,0.813710879
AMGP,1.1818694313352716,-1.1153603018466465,0.8788588667764377,1.1285644702611732,-1.1299404929476395,0.7882442665042522,-2.1350678585708738,1.8658303931222893,0.5765546313666718,1.2391655832636845,-0.9625628291851827,1.2733033231716973,0.3547078503513614,1.1989938906195519,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9502077250579802,0.059182333884737676,0.6538422880704879,0.9283429198456598,0.668796791779397,-0.006772009,-0.022573363,0.016252822,-0.046501084000000005
ANAB,0.08649453817351237,0.9356007756902103,0.17942119910920873,-3.2870126893521197,-2.238830087980726,-1.8151226051027467,3.144976921501674,-2.57044389621204,0.8839450483839131,-1.8099308099419167,1.8213037906656548,-1.8019723039801783,-2.3290143211743763,-1.8046611197970812,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1835527153909913,-0.9688066985241329,-0.2408502938084561,-0.09881336190246924,-0.3177398690261598,0.050624937,0.05125,0.393749938,0.550624937
ANET,-0.5154090660182087,-0.014022625105231556,-0.12364059478278118,0.3568372927078404,-0.08687302700970741,1.1417542598851977,-0.024424345281299296,-0.27975122251176127,0.024693435125661183,0.17078589823310783,-0.3014776771678629,0.14876223563108606,-0.012621700111501433,0.1750205916138816,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11667249516650548,-0.06931629516637115,-0.07233565164915473,3.2847602720913684,-0.3100922980121632,0.018099548,0.23927603600000005,0.360362063,0.5409954570000001
ANGI,-0.31585338926875267,0.20811575438209903,-0.033411311252594014,-0.5426664942326976,0.7116074943048999,-0.2461215895325805,-0.20323812629513696,0.26306281284423816,-0.4091741714246607,-0.32012203806559,-0.5750877489073861,-0.31023412663038785,-0.4360466258206034,-0.30283361458876457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,-0.4548121823196977,-0.19690312385620407,-0.340497192902029,-0.20169844076590907,-0.097222222,-0.218333333,-0.073888889,-0.132222222
ANTH,-0.45868899667511753,-0.37274360314708266,0.8798247481329184,-1.117955054271933,0.4103949146735493,0.0535064271012544,0.5208163959535501,-0.5199158714228548,0.21713430877323828,0.0819440907358957,0.5675541769820125,0.03401314506571759,-0.07369052773763615,0.10675570501350357,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,0.7016754791402818,-0.2777390711965618,-1.0655486859007084,-0.2871495849701735,0.007142884,0.001428605,0.005714281,-0.101428576
APAM,3.0623152209751723,-1.2667368531692778,0.7929178957543846,1.8101664599684193,1.1696328312394009,-0.033622109122543084,1.2135975904050567,-1.1682700107954862,0.7548730166351924,-1.3987527008843066,2.3571373232078985,-1.3888755779448516,0.4277449837134955,-1.395071800194813,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0170879452824657,2.115160398702479,0.04601548476166148,1.7138153705942292,-0.13254151726690624,0.093465935,0.059090850999999986,0.102272668,0.32784092800000003
APEI,-0.09801421561999432,-1.1036023150221688,1.2028439681382754,0.2663478271254154,-0.8510604346522586,-0.5095509997772886,0.8973284745340632,-0.7371303216282765,0.28472353118546906,-1.4317836293127573,-0.28240590858102244,-1.4118253960579252,2.2487479216647324,-1.395071800194813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9502077250579802,0.9586727372424996,-0.2198907612015778,0.5053962155964302,-0.3272993327936555,0.142666633,0.15233333300000002,0.425,0.266666667
APKT,0.6840440542701821,2.7428840647048967,-2.350498873366058,-2.2962573751197084,0.6048105134350958,-0.2773966306848711,-1.3522035009641178,1.3893573982016731,-0.42743789149629446,-0.5285585864244339,-0.6003502568051832,-0.5167824896480512,-2.5379243037703483,-0.5076282743898987,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11667249516650548,-0.8403080694730242,-0.2028347140619367,-0.7634438971512586,-0.1196822183777232,0.136428571,0.164285643,0.110714286,0.299285786
APO,1.038816038087894,-0.8310830786881569,0.34320146254322387,1.6375130334934562,0.8619869263817899,-0.08852641112128294,-0.3025807808689541,0.3165420126352527,0.18549737119320903,9.336299038362162,-0.03378378536604767,9.397538935199787,0.17999298992225288,9.345270358264663,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9502077250579802,0.8301741081913907,0.3073321643011231,0.3845543000966503,0.4396008933166793,-0.034759463,-0.036898447,-0.0315508,-0.143850313
APPF,0.17935676600049077,-0.8724430073228394,0.9132923212154606,0.31111833140510564,0.3246429760593812,-0.7438329670413487,-0.8937981776397825,1.0647576976689568,-0.11970357919800709,0.09219506852403557,-1.0842947087877073,0.1258124175180124,1.0617406639595668,0.10675570501350357,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.2258039566263508,-0.2415209988518762,-0.4613391084018089,-0.2810315281589763,0.08510638300000001,0.153027823,0.253682488,0.440261866
APPN,-0.2259158184983209,-0.23299546152933487,0.34086991082948764,-0.1630003610585574,0.02400209784332589,0.9474625562309591,-0.46518578851147413,0.19876982156392722,-0.1719907253844799,0.11953100929240854,0.0025762129551705295,0.14876223563108606,0.46507252244690594,0.1522656294137556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1835527153909913,-1.3543025856774595,-0.2408502938084561,-0.4613391084018089,-0.27950201395617696,0.013289037,0.182724186,0.135548173,0.360132824
APRN,-1.2426440854015408,-0.2968795612977022,0.7594188930279898,-1.041353978614758,0.4983161698275458,-1.3391001515606797,0.7577667191610644,-0.37946053905182736,0.19149435679938065,-0.06726458595814007,0.38927258978147977,-0.0348363092735035,1.2824954259032637,-0.0980389547876305,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9502077250579802,0.4446782210380642,0.010664097474083272,-0.7030229394013687,0.4470172323734967,-0.002,-0.189,-0.312,-0.468
